# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Wed Jan  8 16:37:04 CET 2014
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.03000	Y = 0.30200	[M/H] = 0.336	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    J       H       Ks	int_IMF	stage
	0.030000	9.0000	0.10000000	0.1000	-2.9236	3.4843	5.2449	12.079	10.117	9.593	9.341	1.57040203	0
	0.030000	9.0000	0.10028296	0.1003	-2.9201	3.4847	5.2441	12.070	10.110	9.586	9.334	1.57316542	1
	0.030000	9.0000	0.12000000	0.1200	-2.6936	3.5078	5.1880	11.504	9.601	9.076	8.835	1.74782515	1
	0.030000	9.0000	0.14000000	0.1400	-2.5297	3.5219	5.1475	11.094	9.223	8.695	8.460	1.89584959	1
	0.030000	9.0000	0.16000000	0.1600	-2.4006	3.5319	5.1161	10.772	8.925	8.390	8.159	2.02115250	1
	0.030000	9.0000	0.20000000	0.2000	-2.2008	3.5457	5.0685	10.272	8.461	7.915	7.687	2.22178221	1
	0.030000	9.0000	0.25000000	0.2500	-2.0144	3.5573	5.0256	9.806	8.012	7.453	7.242	2.40809011	1
	0.030000	9.0000	0.26831985	0.2683	-1.9470	3.5604	5.0013	9.637	7.846	7.283	7.079	2.46367025	1
	0.030000	9.0000	0.30000001	0.3000	-1.8650	3.5658	4.9892	9.433	7.645	7.076	6.884	2.54750419	1
	0.030000	9.0000	0.34999999	0.3500	-1.7434	3.5725	4.9614	9.128	7.343	6.768	6.591	2.65552020	1
	0.030000	9.0000	0.40000001	0.4000	-1.6297	3.5784	4.9294	8.844	7.069	6.483	6.317	2.74133730	1
	0.030000	9.0000	0.41118333	0.4112	-1.6023	3.5799	4.9199	8.776	7.005	6.415	6.252	2.75817347	1
	0.030000	9.0000	0.44604889	0.4460	-1.5181	3.5836	4.8857	8.565	6.806	6.204	6.048	2.80596709	1
	0.030000	9.0000	0.44999999	0.4500	-1.5102	3.5840	4.8835	8.546	6.788	6.184	6.029	2.81098008	1
	0.030000	9.0000	0.50000000	0.5000	-1.4020	3.5917	4.8516	8.275	6.548	5.918	5.775	2.86847806	1
	0.030000	9.0000	0.55000001	0.5500	-1.2854	3.6001	4.8101	7.983	6.294	5.629	5.502	2.91663504	1
	0.030000	9.0000	0.60000002	0.6000	-1.1658	3.6101	4.7682	7.685	6.029	5.358	5.237	2.95739889	1
	0.030000	9.0000	0.64999998	0.6500	-1.0439	3.6221	4.7294	7.380	5.767	5.089	4.977	2.99236870	1
	0.030000	9.0000	0.69999999	0.7000	-0.9192	3.6355	4.6904	7.068	5.495	4.836	4.733	3.02253795	1
	0.030000	9.0000	0.75000000	0.7500	-0.7924	3.6515	4.6576	6.751	5.224	4.600	4.507	3.04879928	1
	0.030000	9.0000	0.80000001	0.8000	-0.6666	3.6688	4.6290	6.436	4.959	4.391	4.307	3.07187057	1
	0.030000	9.0000	0.81388175	0.8139	-0.6318	3.6739	4.6219	6.349	4.886	4.335	4.254	3.07777810	1
	0.030000	9.0000	0.85000002	0.8500	-0.5441	3.6869	4.6052	6.130	4.708	4.199	4.125	3.09222293	1
	0.030000	9.0000	0.89999998	0.9000	-0.4257	3.7044	4.5814	5.834	4.470	4.016	3.950	3.11026096	1
	0.030000	9.0000	0.90174657	0.9017	-0.4216	3.7050	4.5805	5.824	4.462	4.010	3.944	3.11085415	1
	0.030000	9.0000	0.94999999	0.9500	-0.3122	3.7205	4.5558	5.550	4.245	3.838	3.779	3.12635612	1
	0.030000	9.0000	1.00000000	1.0000	-0.2027	3.7352	4.5275	5.277	4.030	3.661	3.609	3.14080405	1
	0.030000	9.0000	1.04999995	1.0500	-0.0970	3.7485	4.4963	5.012	3.820	3.485	3.439	3.15380883	1
	0.030000	9.0000	1.10000002	1.0999	0.0055	3.7606	4.4625	4.756	3.618	3.311	3.269	3.16554141	1
	0.030000	9.0000	1.14432526	1.1443	0.0935	3.7705	4.4308	4.536	3.441	3.158	3.119	3.17501974	1
	0.030000	9.0000	1.14999998	1.1499	0.1046	3.7717	4.4268	4.509	3.419	3.138	3.100	3.17617631	1
	0.030000	9.0000	1.15770876	1.1576	0.1196	3.7733	4.4211	4.471	3.388	3.111	3.074	3.17772770	1
	0.030000	9.0000	1.20000005	1.1999	0.2003	3.7817	4.3898	4.269	3.227	2.968	2.933	3.18585706	1
	0.030000	9.0000	1.25000000	1.2499	0.2915	3.7910	4.3532	4.041	3.043	2.804	2.772	3.19470429	1
	0.030000	9.0000	1.26727521	1.2672	0.3217	3.7940	4.3411	3.966	2.982	2.750	2.718	3.19758582	1
	0.030000	9.0000	1.29999995	1.2999	0.3778	3.7995	4.3181	3.826	2.868	2.648	2.618	3.20280719	1
	0.030000	9.0000	1.35000002	1.3499	0.4599	3.8074	4.2840	3.620	2.703	2.499	2.471	3.21023273	1
	0.030000	9.0000	1.39999998	1.3999	0.5380	3.8148	4.2513	3.425	2.545	2.357	2.329	3.21705914	1
	0.030000	9.0000	1.41080010	1.4107	0.5544	3.8164	4.2445	3.384	2.512	2.327	2.300	3.21846175	1
	0.030000	9.0000	1.45000005	1.4499	0.6132	3.8218	4.2194	3.237	2.393	2.219	2.193	3.22335362	1
	0.030000	9.0000	1.49899209	1.4989	0.6842	3.8283	4.1886	3.059	2.249	2.088	2.063	3.22906089	1
	0.030000	9.0000	1.50000000	1.4999	0.6856	3.8284	4.1880	3.056	2.246	2.085	2.060	3.22917390	1
	0.030000	9.0000	1.51011407	1.5100	0.6999	3.8297	4.1819	3.020	2.217	2.059	2.034	3.23029828	1
	0.030000	9.0000	1.54999995	1.5499	0.7551	3.8344	4.1568	2.882	2.104	1.955	1.931	3.23456979	1
	0.030000	9.0000	1.59501517	1.5949	0.8150	3.8394	4.1293	2.733	1.981	1.842	1.818	3.23910022	1
	0.030000	9.0000	1.60000002	1.5999	0.8215	3.8399	4.1260	2.716	1.967	1.829	1.805	3.23958373	1
	0.030000	9.0000	1.63670027	1.6367	0.8690	3.8438	4.1043	2.597	1.870	1.740	1.716	3.24303603	1
	0.030000	9.0000	1.64999998	1.6500	0.8861	3.8451	4.0956	2.555	1.833	1.706	1.683	3.24424219	1
	0.030000	9.0000	1.67036891	1.6703	0.9119	3.8471	4.0832	2.490	1.780	1.657	1.633	3.24604511	1
	0.030000	9.0000	1.67499995	1.6750	0.9178	3.8475	4.0802	2.476	1.767	1.645	1.622	3.24644756	1
	0.030000	9.0000	1.70000005	1.7000	0.9489	3.8497	4.0643	2.398	1.701	1.584	1.560	3.24857616	1
	0.030000	9.0000	1.72227764	1.7223	0.9769	3.8519	4.0507	2.328	1.643	1.530	1.507	3.25041103	1
	0.030000	9.0000	1.72500002	1.7250	0.9803	3.8521	4.0490	2.319	1.636	1.523	1.500	3.25063133	1
