# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Wed Jan  8 16:42:08 CET 2014
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00480	Y = 0.25735	[M/H] = -0.503	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    J       H       Ks	int_IMF	stage
	0.004800	9.0000	0.10000000	0.1000	-2.8471	3.5294	5.3486	11.888	10.081	9.514	9.290	1.57040203	0
	0.004800	9.0000	0.12000000	0.1200	-2.5651	3.5601	5.2688	11.183	9.442	8.886	8.678	1.74782515	0
	0.004800	9.0000	0.14000000	0.1400	-2.3897	3.5745	5.2178	10.744	9.025	8.474	8.287	1.89584959	0
	0.004800	9.0000	0.16000000	0.1600	-2.2587	3.5834	5.1804	10.417	8.723	8.162	7.987	2.02115250	0
	0.004800	9.0000	0.20000000	0.2000	-2.0614	3.5947	5.1251	9.924	8.262	7.688	7.528	2.22178221	0
	0.004800	9.0000	0.25000000	0.2500	-1.8792	3.6036	5.0754	9.468	7.832	7.248	7.098	2.40809011	0
	0.004800	9.0000	0.30000001	0.3000	-1.7342	3.6099	5.0350	9.106	7.488	6.897	6.752	2.54750419	0
	0.004800	9.0000	0.31130734	0.3113	-1.6973	3.6126	5.0247	9.013	7.404	6.809	6.667	2.57428551	1
	0.004800	9.0000	0.34999999	0.3500	-1.6176	3.6150	5.0056	8.814	7.212	6.614	6.474	2.65552020	1
	0.004800	9.0000	0.37531719	0.3753	-1.5457	3.6177	4.9748	8.634	7.040	6.436	6.299	2.70127153	1
	0.004800	9.0000	0.39658844	0.3966	-1.5017	3.6197	4.9628	8.524	6.936	6.328	6.193	2.73603964	1
	0.004800	9.0000	0.40000001	0.4000	-1.4952	3.6199	4.9610	8.508	6.920	6.311	6.177	2.74133730	1
	0.004800	9.0000	0.41449142	0.4145	-1.4559	3.6219	4.9449	8.410	6.828	6.215	6.083	2.76300383	1
	0.004800	9.0000	0.44270307	0.4427	-1.3886	3.6257	4.9213	8.241	6.671	6.051	5.923	2.80166197	1
	0.004800	9.0000	0.44999999	0.4500	-1.3718	3.6265	4.9151	8.199	6.631	6.011	5.884	2.81098008	1
	0.004800	9.0000	0.46766490	0.4677	-1.3188	3.6291	4.8892	8.067	6.506	5.884	5.761	2.83249903	1
	0.004800	9.0000	0.50000000	0.5000	-1.2370	3.6346	4.8583	7.863	6.316	5.694	5.578	2.86847806	1
	0.004800	9.0000	0.55000001	0.5500	-1.0916	3.6459	4.7996	7.499	5.983	5.365	5.260	2.91663504	1
	0.004800	9.0000	0.58654851	0.5865	-0.9786	3.6570	4.7589	7.217	5.732	5.132	5.037	2.94705772	1
	0.004800	9.0000	0.60000002	0.6000	-0.9442	3.6612	4.7510	7.130	5.658	5.068	4.976	2.95739889	1
	0.004800	9.0000	0.61197901	0.6120	-0.9025	3.6653	4.7344	7.026	5.565	4.986	4.897	2.96625757	1
	0.004800	9.0000	0.64999998	0.6500	-0.7890	3.6789	4.7016	6.742	5.322	4.780	4.699	2.99236870	1
	0.004800	9.0000	0.69999999	0.7000	-0.6367	3.7030	4.6778	6.362	5.023	4.552	4.485	3.02253795	1
	0.004800	9.0000	0.70899320	0.7090	-0.6104	3.7072	4.6736	6.296	4.973	4.513	4.448	3.02752614	1
	0.004800	9.0000	0.75000000	0.7500	-0.4943	3.7259	4.6569	6.006	4.754	4.346	4.290	3.04879928	1
	0.004800	9.0000	0.80000001	0.8000	-0.3602	3.7461	4.6317	5.671	4.505	4.145	4.098	3.07187057	1
	0.004800	9.0000	0.85000002	0.8500	-0.2333	3.7637	4.6016	5.353	4.268	3.947	3.907	3.09222293	1
	0.004800	9.0000	0.89999998	0.9000	-0.1127	3.7788	4.5663	5.052	4.038	3.748	3.715	3.11026096	1
	0.004800	9.0000	0.92234528	0.9223	-0.0605	3.7848	4.5484	4.921	3.937	3.659	3.628	3.11767507	1
	0.004800	9.0000	0.94999999	0.9499	0.0026	3.7918	4.5265	4.764	3.815	3.551	3.522	3.12635612	1
	0.004800	9.0000	1.00000000	0.9999	0.1134	3.8036	4.4850	4.486	3.596	3.356	3.331	3.14080405	1
	0.004800	9.0000	1.01029646	1.0102	0.1357	3.8060	4.4766	4.431	3.553	3.317	3.292	3.14359593	1
	0.004800	9.0000	1.04999995	1.0499	0.2201	3.8148	4.4442	4.220	3.386	3.169	3.146	3.15380883	1
	0.004800	9.0000	1.08250499	1.0824	0.2870	3.8220	4.4194	4.053	3.255	3.053	3.032	3.16156936	1
	0.004800	9.0000	1.10000002	1.0999	0.3224	3.8258	4.4061	3.964	3.186	2.992	2.971	3.16554141	1
	0.004800	9.0000	1.10772693	1.1076	0.3375	3.8276	4.4011	3.926	3.158	2.967	2.946	3.16725278	1
	0.004800	9.0000	1.15538764	1.1552	0.4294	3.8382	4.3702	3.696	2.983	2.815	2.795	3.17726302	1
	0.004800	9.0000	1.17248309	1.1723	0.4617	3.8420	4.3591	3.616	2.922	2.761	2.742	3.18063974	1
	0.004800	9.0000	1.22248304	1.2223	0.5521	3.8545	4.3370	3.390	2.762	2.626	2.608	3.18993211	1
	0.004800	9.0000	1.25428712	1.2541	0.6076	3.8640	4.3309	3.251	2.674	2.558	2.541	3.19542766	1
	0.004800	9.0000	1.27248299	1.2723	0.6390	3.8694	4.3273	3.173	2.624	2.519	2.502	3.19843698	1
	0.004800	9.0000	1.31654227	1.3164	0.7128	3.8837	4.3253	2.988	2.518	2.440	2.424	3.20533490	1
	0.004800	9.0000	1.32248306	1.3223	0.7227	3.8856	4.3249	2.963	2.504	2.429	2.413	3.20622516	1
	0.004800	9.0000	1.34116673	1.3410	0.7530	3.8914	4.3239	2.887	2.461	2.397	2.381	3.20896673	1
	0.004800	9.0000	1.37248302	1.3723	0.8033	3.9008	4.3213	2.762	2.389	2.341	2.326	3.21337223	1
	0.004800	9.0000	1.40954947	1.4094	0.8612	3.9108	4.3149	2.617	2.305	2.272	2.257	3.21830058	1
	0.004800	9.0000	1.42248309	1.4223	0.8812	3.9141	4.3121	2.567	2.275	2.247	2.232	3.21995187	1
	0.004800	9.0000	1.43905640	1.4389	0.9064	3.9179	4.3071	2.504	2.235	2.212	2.197	3.22201848	1
	0.004800	9.0000	1.47179806	1.4716	0.9557	3.9248	4.2952	2.381	2.154	2.141	2.126	3.22594643	1
	0.004800	9.0000	1.47248304	1.4723	0.9567	3.9249	4.2949	2.378	2.152	2.140	2.125	3.22602630	1
	0.004800	9.0000	1.47561407	1.4754	0.9614	3.9255	4.2936	2.367	2.145	2.133	2.118	3.22639132	1
	0.004800	9.0000	1.52248299	1.5223	1.0308	3.9339	4.2713	2.193	2.026	2.023	2.009	3.23165011	1
	0.004800	9.0000	1.54792750	1.5478	1.0683	3.9379	4.2571	2.099	1.959	1.960	1.946	3.23435402	1
	0.004800	9.0000	1.57248306	1.5724	1.1045	3.9413	4.2413	2.009	1.890	1.896	1.882	3.23686957	1
	0.004800	9.0000	1.59746182	1.5974	1.1410	3.9444	4.2238	1.917	1.819	1.828	1.814	3.23933792	1
	0.004800	9.0000	1.62248302	1.6224	1.1775	3.9470	4.2046	1.826	1.745	1.757	1.743	3.24172068	1
	0.004800	9.0000	1.64483547	1.6448	1.2099	3.9490	4.1862	1.745	1.678	1.691	1.678	3.24377656	1
	0.004800	9.0000	1.67248309	1.6724	1.2501	3.9506	4.1599	1.645	1.589	1.604	1.590	3.24622917	1
	0.004800	9.0000	1.69273555	1.6927	1.2798	3.9512	4.1375	1.571	1.518	1.533	1.521	3.24796534	1
	0.004800	9.0000	1.71741748	1.7174	1.3160	3.9511	4.1073	1.480	1.428	1.443	1.430	3.25001550	1
	0.004800	9.0000	1.72248304	1.7225	1.3234	3.9509	4.1005	1.461	1.408	1.423	1.410	3.25042772	1
	0.004800	9.0000	1.74007142	1.7401	1.3490	3.9505	4.0774	1.397	1.341	1.356	1.343	3.25183654	1
	0.004800	9.0000	1.76571226	1.7657	1.3866	3.9485	4.0385	1.303	1.235	1.249	1.235	3.25383067	1
	0.004800	9.0000	1.77248299	1.7725	1.3966	3.9477	4.0267	1.278	1.204	1.217	1.204	3.25434566	1
	0.004800	9.0000	1.78517699	1.7852	1.4154	3.9460	4.0042	1.231	1.147	1.158	1.144	3.25529909	1
	0.004800	9.0000	1.81304109	1.8130	1.4563	3.9406	3.9484	1.129	1.010	1.016	1.002	3.25733590	1
	0.004800	9.0000	1.82248306	1.8225	1.4701	3.9380	3.9266	1.095	0.959	0.963	0.948	3.25800920	1
	0.004800	9.0000	1.83598435	1.8360	1.4896	3.9343	3.8954	1.046	0.886	0.887	0.871	3.25895786	1
	0.004800	9.0000	1.85692549	1.8569	1.5201	3.9258	3.8361	0.970	0.756	0.749	0.732	3.26039672	1
	0.004800	9.0000	1.87248302	1.8725	1.5426	3.9186	3.7883	0.913	0.655	0.639	0.622	3.26144099	1
	0.004800	9.0000	1.88663530	1.8866	1.5632	3.9113	3.7417	0.862	0.558	0.534	0.515	3.26237321	1
	0.004800	9.0000	1.90003085	1.9000	1.5846	3.9037	3.6927	0.808	0.458	0.424	0.404	3.26324034	1
	0.004800	9.0000	1.91273725	1.9127	1.6082	3.8987	3.6522	0.750	0.369	0.328	0.308	3.26404929	1
	0.004800	9.0000	1.91793048	1.9179	1.6273	3.9049	3.6593	0.702	0.359	0.327	0.308	3.26437640	1
	0.004800	9.0000	1.92125940	1.9213	1.6461	3.9144	3.6789	0.655	0.371	0.351	0.332	3.26458502	1
	0.004800	9.0000	1.92246163	1.9225	1.6617	3.9242	3.7031	0.616	0.393	0.385	0.368	3.26466012	1
	0.004800	9.0000	1.92248309	1.9225	1.6621	3.9245	3.7037	0.615	0.394	0.386	0.369	3.26466131	1
	0.004800	9.0000	1.92279506	1.9228	1.6677	3.9281	3.7126	0.601	0.403	0.399	0.382	3.26468086	1
	0.004800	9.0000	1.92327785	1.9233	1.6851	3.9385	3.7369	0.557	0.427	0.432	0.417	3.26471090	1
	0.004800	9.0000	1.92355227	1.9236	1.7048	3.9486	3.7577	0.508	0.443	0.458	0.445	3.26472807	1
	0.004800	9.0000	1.92372823	1.9237	1.7274	3.9585	3.7747	0.452	0.453	0.474	0.463	3.26473904	1
	0.004800	9.0000	1.92382646	1.9238	1.7359	3.9629	3.7838	0.430	0.462	0.485	0.475	3.26474524	2
	0.004800	9.0000	1.92389238	1.9239	1.7149	3.9582	3.7861	0.483	0.482	0.503	0.492	3.26474929	2
	0.004800	9.0000	1.92395067	1.9240	1.6905	3.9496	3.7762	0.544	0.486	0.501	0.488	3.26475286	2
	0.004800	9.0000	1.92402399	1.9240	1.6796	3.9381	3.7411	0.571	0.438	0.443	0.428	3.26475739	2
	0.004800	9.0000	1.92411232	1.9241	1.6886	3.9266	3.6861	0.549	0.342	0.336	0.319	3.26476288	2
	0.004800	9.0000	1.92422295	1.9242	1.7032	3.9149	3.6247	0.512	0.232	0.213	0.195	3.26476979	2
	0.004800	9.0000	1.92435396	1.9244	1.7135	3.9031	3.5671	0.486	0.133	0.100	0.080	3.26477790	2
	0.004800	9.0000	1.92450500	1.9245	1.7195	3.8912	3.5136	0.471	0.047	-0.003	-0.024	3.26478744	2
	0.004800	9.0000	1.92467523	1.9247	1.7225	3.8792	3.4626	0.464	-0.031	-0.100	-0.122	3.26479793	2
	0.004800	9.0000	1.92486191	1.9249	1.7232	3.8671	3.4135	0.462	-0.101	-0.192	-0.215	3.26480961	2
	0.004800	9.0000	1.92506015	1.9251	1.7223	3.8549	3.3659	0.464	-0.165	-0.280	-0.304	3.26482201	2
	0.004800	9.0000	1.92526412	1.9253	1.7199	3.8428	3.3196	0.470	-0.225	-0.363	-0.389	3.26483464	2
	0.004800	9.0000	1.92546821	1.9255	1.7164	3.8308	3.2756	0.479	-0.278	-0.442	-0.469	3.26484728	2
	0.004800	9.0000	1.92566848	1.9257	1.7117	3.8196	3.2351	0.491	-0.325	-0.512	-0.541	3.26485991	2
	0.004800	9.0000	1.92586386	1.9259	1.7060	3.8091	3.1992	0.505	-0.363	-0.573	-0.603	3.26487184	2
	0.004800	9.0000	1.92606795	1.9261	1.6988	3.7992	3.1666	0.523	-0.395	-0.627	-0.659	3.26488471	2
	0.004800	9.0000	1.92629671	1.9263	1.6883	3.7897	3.1390	0.549	-0.415	-0.669	-0.703	3.26489878	2
